	postsynaptic_ID	counts	presynaptic_ID	partner_ID	name	top_nt	super_class	cell_class
8630	720575940610963213	2	720575940648608132	720575940610963213	nan	nan	nan	nan
8631	720575940479747796	2	720575940648608132	720575940479747796	nan	nan	nan	nan
8632	720575940615198107	2	720575940648608132	720575940615198107	nan	nan	nan	nan
8633	720575940609842134	2	720575940648608132	720575940609842134	nan	nan	nan	nan
8634	720575940624751630	1	720575940648608132	720575940624751630	Mi4	gaba	optic	ME
8635	720575940396906146	1	720575940648608132	720575940396906146	nan	nan	nan	nan
8636	720575940615905212	1	720575940648608132	720575940615905212	nan	nan	nan	nan
8637	720575940615903676	1	720575940648608132	720575940615903676	nan	nan	nan	nan
8638	720575940511293434	1	720575940648608132	720575940511293434	nan	nan	nan	nan
8639	720575940615904188	1	720575940648608132	720575940615904188	nan	nan	nan	nan
8640	720575940627980968	1	720575940648608132	720575940627980968	Dm6	gaba	optic	ME
8641	720575940621801198	1	720575940648608132	720575940621801198	nan	nan	nan	nan
8642	720575940511289082	1	720575940648608132	720575940511289082	nan	nan	nan	nan
8643	720575940639179236	1	720575940648608132	720575940639179236	Am	acetylcholine	optic	LA
8644	720575940477616279	1	720575940648608132	720575940477616279	nan	nan	nan	nan
8645	720575940623899645	1	720575940648608132	720575940623899645	Mi2	glutamate	optic	ME
8646	720575940633563278	1	720575940648608132	720575940633563278	T2	acetylcholine	optic	ME>LO
8647	720575940547676461	1	720575940648608132	720575940547676461	nan	nan	nan	nan
8648	720575940599130421	1	720575940648608132	720575940599130421	nan	nan	nan	nan
8649	720575940634724759	1	720575940648608132	720575940634724759	Mi2	gaba	optic	ME
8650	720575940638106736	1	720575940648608132	720575940638106736	R7	acetylcholine	sensory	visual
8651	720575940615904444	1	720575940648608132	720575940615904444	nan	nan	nan	nan
8652	720575940518845681	1	720575940648608132	720575940518845681	nan	nan	nan	nan
8653	720575940627716229	1	720575940648608132	720575940627716229	Dm18	gaba	optic	ME
8654	720575940615408490	1	720575940648608132	720575940615408490	Lawf2	acetylcholine	optic	ME>LA
8655	720575940615104667	1	720575940648608132	720575940615104667	nan	nan	nan	nan
8656	720575940594301781	1	720575940648608132	720575940594301781	nan	nan	nan	nan
8657	720575940613391474	1	720575940648608132	720575940613391474	T1	acetylcholine	optic	ME>LA
8658	720575940624931768	40	720575940616395276	720575940624931768	L1	gaba	optic	LA>ME
8659	720575940618454621	24	720575940616395276	720575940618454621	L2	acetylcholine	optic	LA>ME
8660	720575940618859421	17	720575940616395276	720575940618859421	L4	acetylcholine	optic	LA>ME
8661	720575940617722507	16	720575940616395276	720575940617722507	L5	acetylcholine	optic	LA>ME
8662	720575940638947910	15	720575940616395276	720575940638947910	Tm1	acetylcholine	optic	ME>LO
8663	720575940616553541	10	720575940616395276	720575940616553541	Mi1	acetylcholine	optic	ME
8664	720575940609694659	9	720575940616395276	720575940609694659	L4	acetylcholine	optic	LA>ME
8665	720575940630925686	6	720575940616395276	720575940630925686	Tm9	acetylcholine	optic	ME>LO
8666	720575940613587640	6	720575940616395276	720575940613587640	nan	nan	nan	nan
8667	720575940636512180	4	720575940616395276	720575940636512180	Dm9	gaba	optic	ME
8668	720575940618734144	2	720575940616395276	720575940618734144	Tm3	acetylcholine	optic	ME>LO
8669	720575940449575575	2	720575940616395276	720575940449575575	nan	nan	nan	nan
8670	720575940449566871	2	720575940616395276	720575940449566871	nan	nan	nan	nan
8671	720575940503776774	2	720575940616395276	720575940503776774	nan	nan	nan	nan
8672	720575940625519068	2	720575940616395276	720575940625519068	nan	nan	nan	nan
8673	720575940625601244	2	720575940616395276	720575940625601244	nan	nan	nan	nan
8674	720575940445794261	2	720575940616395276	720575940445794261	nan	nan	nan	nan
8675	720575940631673595	1	720575940616395276	720575940631673595	Mi2	gaba	optic	ME
8676	720575940445832405	1	720575940616395276	720575940445832405	nan	nan	nan	nan
8677	720575940445726674	1	720575940616395276	720575940445726674	nan	nan	nan	nan
8678	720575940636601742	1	720575940616395276	720575940636601742	C3	gaba	optic	ME>LA
8679	720575940608044811	1	720575940616395276	720575940608044811	Dm18	gaba	optic	ME
8680	720575940628540932	1	720575940616395276	720575940628540932	TmY9	acetylcholine	optic	ME>LO.LOP
8681	720575940582008617	1	720575940616395276	720575940582008617	nan	nan	nan	nan
8682	720575940627336548	1	720575940616395276	720575940627336548	Mi4	gaba	optic	ME
8683	720575940582018857	1	720575940616395276	720575940582018857	nan	nan	nan	nan
8684	720575940445775829	1	720575940616395276	720575940445775829	nan	nan	nan	nan
8685	720575940445759189	1	720575940616395276	720575940445759189	nan	nan	nan	nan
8686	720575940445794517	1	720575940616395276	720575940445794517	nan	nan	nan	nan
8687	720575940503786758	1	720575940616395276	720575940503786758	nan	nan	nan	nan
8688	720575940613580728	1	720575940616395276	720575940613580728	nan	nan	nan	nan
8689	720575940445803221	1	720575940616395276	720575940445803221	nan	nan	nan	nan
8690	720575940503770118	1	720575940616395276	720575940503770118	nan	nan	nan	nan
8691	720575940445827797	1	720575940616395276	720575940445827797	nan	nan	nan	nan
8692	720575940625595356	1	720575940616395276	720575940625595356	nan	nan	nan	nan
8693	720575940616131084	44	720575940617675521	720575940616131084	L5	acetylcholine	optic	LA>ME
8694	720575940624160196	41	720575940617675521	720575940624160196	L1	glutamate	optic	LA>ME
8695	720575940624506293	40	720575940617675521	720575940624506293	L2	acetylcholine	optic	LA>ME
8696	720575940642523099	21	720575940617675521	720575940642523099	CB3818	glutamate	optic	ME.LO
8697	720575940621269603	14	720575940617675521	720575940621269603	Mi1	acetylcholine	optic	ME
8698	720575940646916404	13	720575940617675521	720575940646916404	L3	acetylcholine	optic	LA>ME
8699	720575940625665101	11	720575940617675521	720575940625665101	L4	glutamate	optic	LA>ME
8700	720575940627044358	7	720575940617675521	720575940627044358	T2a	acetylcholine	optic	ME>LO
8701	720575940611486131	6	720575940617675521	720575940611486131	Tm1	acetylcholine	optic	ME>LO
8702	720575940615237062	5	720575940617675521	720575940615237062	T2	acetylcholine	optic	ME>LO
8703	720575940639720253	5	720575940617675521	720575940639720253	T3	acetylcholine	optic	ME>LO
8704	720575940388527599	5	720575940617675521	720575940388527599	nan	nan	nan	nan
8705	720575940642958132	4	720575940617675521	720575940642958132	T3	acetylcholine	optic	ME>LO
8706	720575940614944040	4	720575940617675521	720575940614944040	TmY18	acetylcholine	optic	ME>LO.LOP
8707	720575940630659840	4	720575940617675521	720575940630659840	Mi4	gaba	optic	ME
8708	720575940638385716	3	720575940617675521	720575940638385716	Pm1	gaba	optic	ME
8709	720575940624570475	3	720575940617675521	720575940624570475	nan	nan	nan	nan
8710	720575940642858036	3	720575940617675521	720575940642858036	T3	acetylcholine	optic	ME>LO
8711	720575940593388611	3	720575940617675521	720575940593388611	nan	nan	nan	nan
8712	720575940595440441	3	720575940617675521	720575940595440441	nan	nan	nan	nan
8713	720575940634455777	3	720575940617675521	720575940634455777	nan	nan	nan	nan
8714	720575940631910068	3	720575940617675521	720575940631910068	Pm1	gaba	optic	ME
8715	720575940614570705	3	720575940617675521	720575940614570705	Mi1	acetylcholine	optic	ME
8716	720575940389430901	3	720575940617675521	720575940389430901	nan	nan	nan	nan
8717	720575940598372546	3	720575940617675521	720575940598372546	nan	nan	nan	nan
8718	720575940609774091	3	720575940617675521	720575940609774091	CB3856	gaba	optic	ME
8719	720575940636138591	3	720575940617675521	720575940636138591	Dm9	acetylcholine	optic	ME
8720	720575940633538771	3	720575940617675521	720575940633538771	Tm9	acetylcholine	optic	ME>LO
8721	720575940593402179	3	720575940617675521	720575940593402179	nan	nan	nan	nan
8722	720575940626711427	2	720575940617675521	720575940626711427	T2a	acetylcholine	optic	ME>LO
8723	720575940489390808	2	720575940617675521	720575940489390808	nan	nan	nan	nan
8724	720575940609659331	2	720575940617675521	720575940609659331	CB3856	gaba	optic	ME
8725	720575940627728657	2	720575940617675521	720575940627728657	C3	gaba	optic	ME>LA
8726	720575940631644178	2	720575940617675521	720575940631644178	L4	acetylcholine	optic	LA>ME
8727	720575940389356677	2	720575940617675521	720575940389356677	nan	nan	nan	nan
8728	720575940599302919	2	720575940617675521	720575940599302919	nan	nan	nan	nan
8729	720575940616169845	2	720575940617675521	720575940616169845	T2a	acetylcholine	optic	ME>LO
8730	720575940489395416	2	720575940617675521	720575940489395416	nan	nan	nan	nan
8731	720575940613433514	2	720575940617675521	720575940613433514	Dm18	gaba	optic	ME
8732	720575940606421606	2	720575940617675521	720575940606421606	CB3824	gaba	optic	ME.LO
8733	720575940517995790	2	720575940617675521	720575940517995790	nan	nan	nan	nan
8734	720575940595437881	2	720575940617675521	720575940595437881	nan	nan	nan	nan
8735	720575940595434809	2	720575940617675521	720575940595434809	nan	nan	nan	nan
8736	720575940600541933	2	720575940617675521	720575940600541933	nan	nan	nan	nan
8737	720575940641877556	2	720575940617675521	720575940641877556	nan	nan	nan	nan
8738	720575940646050583	2	720575940617675521	720575940646050583	nan	nan	nan	nan
8739	720575940626857097	2	720575940617675521	720575940626857097	T3	acetylcholine	optic	ME>LO
8740	720575940601312397	2	720575940617675521	720575940601312397	nan	nan	nan	nan
8741	720575940509015613	2	720575940617675521	720575940509015613	nan	nan	nan	nan
8742	720575940635374231	2	720575940617675521	720575940635374231	R7	glutamate	sensory	visual
8743	720575940623399727	2	720575940617675521	720575940623399727	nan	nan	nan	nan
8744	720575940389444213	2	720575940617675521	720575940389444213	nan	nan	nan	nan
8745	720575940623499337	2	720575940617675521	720575940623499337	T2	acetylcholine	optic	ME>LO
8746	720575940524503601	2	720575940617675521	720575940524503601	nan	nan	nan	nan
8747	720575940463195557	1	720575940617675521	720575940463195557	nan	nan	nan	nan
8748	720575940624479379	1	720575940617675521	720575940624479379	Am	gaba	optic	LA
8749	720575940620298223	1	720575940617675521	720575940620298223	T2	acetylcholine	optic	ME>LO
8750	720575940389421173	1	720575940617675521	720575940389421173	nan	nan	nan	nan
8751	720575940626082588	1	720575940617675521	720575940626082588	Lawf2	acetylcholine	optic	ME>LA
8752	720575940389420405	1	720575940617675521	720575940389420405	nan	nan	nan	nan
8753	720575940628779002	1	720575940617675521	720575940628779002	Tm2	acetylcholine	optic	ME>LO
8754	720575940501173060	1	720575940617675521	720575940501173060	nan	nan	nan	nan
8755	720575940518007566	1	720575940617675521	720575940518007566	nan	nan	nan	nan
8756	720575940626661660	1	720575940617675521	720575940626661660	T2a	acetylcholine	optic	ME>LO
8757	720575940518001678	1	720575940617675521	720575940518001678	nan	nan	nan	nan
8758	720575940509068093	1	720575940617675521	720575940509068093	nan	nan	nan	nan
8759	720575940623060843	1	720575940617675521	720575940623060843	nan	nan	nan	nan
8760	720575940503362065	1	720575940617675521	720575940503362065	nan	nan	nan	nan
8761	720575940551571941	1	720575940617675521	720575940551571941	nan	nan	nan	nan
8762	720575940508980705	1	720575940617675521	720575940508980705	nan	nan	nan	nan
8763	720575940628036989	1	720575940617675521	720575940628036989	Dm9	acetylcholine	optic	ME
8764	720575940599308551	1	720575940617675521	720575940599308551	nan	nan	nan	nan
8765	720575940463200165	1	720575940617675521	720575940463200165	nan	nan	nan	nan
8766	720575940605488437	1	720575940617675521	720575940605488437	nan	nan	nan	nan
8767	720575940612298850	1	720575940617675521	720575940612298850	nan	nan	nan	nan
8768	720575940621130367	1	720575940617675521	720575940621130367	Pm1	gaba	optic	ME
8769	720575940621716780	1	720575940617675521	720575940621716780	nan	nan	nan	nan
8770	720575940605473077	1	720575940617675521	720575940605473077	nan	nan	nan	nan
8771	720575940517988366	1	720575940617675521	720575940517988366	nan	nan	nan	nan
8772	720575940586423602	1	720575940617675521	720575940586423602	nan	nan	nan	nan
8773	720575940503364625	1	720575940617675521	720575940503364625	nan	nan	nan	nan
8774	720575940518000654	1	720575940617675521	720575940518000654	nan	nan	nan	nan
8775	720575940551568613	1	720575940617675521	720575940551568613	nan	nan	nan	nan
8776	720575940601323917	1	720575940617675521	720575940601323917	nan	nan	nan	nan
8777	720575940517999630	1	720575940617675521	720575940517999630	nan	nan	nan	nan
8778	720575940517990158	1	720575940617675521	720575940517990158	nan	nan	nan	nan
8779	720575940551560933	1	720575940617675521	720575940551560933	nan	nan	nan	nan
8780	720575940590020765	1	720575940617675521	720575940590020765	nan	nan	nan	nan
8781	720575940506667038	1	720575940617675521	720575940506667038	nan	nan	nan	nan
8782	720575940629612075	1	720575940617675521	720575940629612075	R8	glutamate	sensory	visual
8783	720575940589995677	1	720575940617675521	720575940589995677	nan	nan	nan	nan
8784	720575940463203493	1	720575940617675521	720575940463203493	nan	nan	nan	nan
8785	720575940624235519	1	720575940617675521	720575940624235519	nan	nan	nan	nan
8786	720575940636934767	1	720575940617675521	720575940636934767	Y3	acetylcholine	optic	LOP>ME.LO
8787	720575940509056829	1	720575940617675521	720575940509056829	nan	nan	nan	nan
8788	720575940463192485	1	720575940617675521	720575940463192485	nan	nan	nan	nan
8789	720575940586425650	1	720575940617675521	720575940586425650	nan	nan	nan	nan
8790	720575940586425138	1	720575940617675521	720575940586425138	nan	nan	nan	nan
8791	720575940551552485	1	720575940617675521	720575940551552485	nan	nan	nan	nan
8792	720575940624446059	1	720575940617675521	720575940624446059	nan	nan	nan	nan
8793	720575940555695073	1	720575940617675521	720575940555695073	nan	nan	nan	nan
8794	720575940555696865	1	720575940617675521	720575940555696865	nan	nan	nan	nan
8795	720575940612560611	1	720575940617675521	720575940612560611	T2	acetylcholine	optic	ME>LO
8796	720575940621941036	1	720575940617675521	720575940621941036	nan	nan	nan	nan
8797	720575940622865077	1	720575940617675521	720575940622865077	Y3	acetylcholine	optic	LOP>ME.LO
8798	720575940551578597	1	720575940617675521	720575940551578597	nan	nan	nan	nan
8799	720575940624214566	1	720575940617675521	720575940624214566	R1-6	acetylcholine	sensory	visual
8800	720575940509089341	1	720575940617675521	720575940509089341	nan	nan	nan	nan
8801	720575940582640178	1	720575940617675521	720575940582640178	nan	nan	nan	nan
8802	720575940555684321	1	720575940617675521	720575940555684321	nan	nan	nan	nan
8803	720575940555693281	1	720575940617675521	720575940555693281	nan	nan	nan	nan
8804	720575940630243431	1	720575940617675521	720575940630243431	T2a	acetylcholine	optic	ME>LO
8805	720575940621713502	1	720575940617675521	720575940621713502	CB3856	gaba	optic	ME
8806	720575940611050052	1	720575940617675521	720575940611050052	T1	acetylcholine	optic	ME>LA
8807	720575940621304001	42	720575940617813814	720575940621304001	L1	gaba	optic	LA>ME
8808	720575940646592035	39	720575940617813814	720575940646592035	L2	acetylcholine	optic	LA>ME
8809	720575940611214290	29	720575940617813814	720575940611214290	L5	acetylcholine	optic	LA>ME
8810	720575940644722592	13	720575940617813814	720575940644722592	Am	gaba	optic	LA
8811	720575940625432819	11	720575940617813814	720575940625432819	Tm1	acetylcholine	optic	ME>LO
8812	720575940603994804	11	720575940617813814	720575940603994804	nan	nan	nan	nan
8813	720575940588468204	10	720575940617813814	720575940588468204	nan	nan	nan	nan
8814	720575940631102509	10	720575940617813814	720575940631102509	Mi1	acetylcholine	optic	ME
8815	720575940618028545	9	720575940617813814	720575940618028545	L3	acetylcholine	optic	LA>ME
8816	720575940612455313	6	720575940617813814	720575940612455313	nan	nan	nan	nan
8817	720575940635717567	6	720575940617813814	720575940635717567	T1	acetylcholine	optic	ME>LA
8818	720575940588060890	5	720575940617813814	720575940588060890	nan	nan	nan	nan
8819	720575940502438028	5	720575940617813814	720575940502438028	nan	nan	nan	nan
8820	720575940618004637	4	720575940617813814	720575940618004637	L4	acetylcholine	optic	LA>ME
8821	720575940527179631	4	720575940617813814	720575940527179631	nan	nan	nan	nan
8822	720575940620900555	3	720575940617813814	720575940620900555	Am	gaba	optic	LA
8823	720575940588060378	3	720575940617813814	720575940588060378	nan	nan	nan	nan
8824	720575940640966016	3	720575940617813814	720575940640966016	CB3854	gaba	optic	ME
8825	720575940502530444	3	720575940617813814	720575940502530444	nan	nan	nan	nan
8826	720575940625671660	3	720575940617813814	720575940625671660	Am	gaba	optic	LA
8827	720575940620281765	2	720575940617813814	720575940620281765	Mi15	acetylcholine	optic	ME
8828	720575940495591669	2	720575940617813814	720575940495591669	nan	nan	nan	nan
8829	720575940599721497	2	720575940617813814	720575940599721497	nan	nan	nan	nan
8830	720575940596073911	2	720575940617813814	720575940596073911	nan	nan	nan	nan
8831	720575940609148937	2	720575940617813814	720575940609148937	Dm20	gaba	optic	ME
8832	720575940588061914	2	720575940617813814	720575940588061914	nan	nan	nan	nan
8833	720575940618922309	2	720575940617813814	720575940618922309	L4	acetylcholine	optic	LA>ME
8834	720575940502460812	2	720575940617813814	720575940502460812	nan	nan	nan	nan
8835	720575940527215471	2	720575940617813814	720575940527215471	nan	nan	nan	nan
8836	720575940493296327	2	720575940617813814	720575940493296327	nan	nan	nan	nan
8837	720575940527188335	2	720575940617813814	720575940527188335	nan	nan	nan	nan
8838	720575940500873967	2	720575940617813814	720575940500873967	nan	nan	nan	nan
8839	720575940616128780	2	720575940617813814	720575940616128780	Mi4	gaba	optic	ME
8840	720575940634960319	1	720575940617813814	720575940634960319	Tm3	acetylcholine	optic	ME>LO
8841	720575940562613269	1	720575940617813814	720575940562613269	nan	nan	nan	nan
8842	720575940584865171	1	720575940617813814	720575940584865171	nan	nan	nan	nan
8843	720575940599741209	1	720575940617813814	720575940599741209	nan	nan	nan	nan
8844	720575940389072206	1	720575940617813814	720575940389072206	nan	nan	nan	nan
8845	720575940495592693	1	720575940617813814	720575940495592693	nan	nan	nan	nan
8846	720575940495599349	1	720575940617813814	720575940495599349	nan	nan	nan	nan
8847	720575940592323374	1	720575940617813814	720575940592323374	nan	nan	nan	nan
8848	720575940389073230	1	720575940617813814	720575940389073230	nan	nan	nan	nan
8849	720575940500878319	1	720575940617813814	720575940500878319	nan	nan	nan	nan
8850	720575940616322428	1	720575940617813814	720575940616322428	nan	nan	nan	nan
8851	720575940493296583	1	720575940617813814	720575940493296583	nan	nan	nan	nan
8852	720575940527179119	1	720575940617813814	720575940527179119	nan	nan	nan	nan
8853	720575940624488851	1	720575940617813814	720575940624488851	Dm9	acetylcholine	optic	ME
8854	720575940628762280	1	720575940617813814	720575940628762280	CB3841	gaba	optic	ME
8855	720575940389018446	1	720575940617813814	720575940389018446	nan	nan	nan	nan
8856	720575940389019726	1	720575940617813814	720575940389019726	nan	nan	nan	nan
8857	720575940629636395	1	720575940617813814	720575940629636395	Tm2	acetylcholine	optic	ME>LO
8858	720575940493302215	1	720575940617813814	720575940493302215	nan	nan	nan	nan
8859	720575940592321838	1	720575940617813814	720575940592321838	nan	nan	nan	nan
8860	720575940613288165	1	720575940617813814	720575940613288165	nan	nan	nan	nan
8861	720575940628069393	1	720575940617813814	720575940628069393	C2	gaba	optic	ME>LA
8862	720575940495593717	1	720575940617813814	720575940495593717	nan	nan	nan	nan
8863	720575940389072974	1	720575940617813814	720575940389072974	nan	nan	nan	nan
8864	720575940495574261	1	720575940617813814	720575940495574261	nan	nan	nan	nan
8865	720575940495575029	1	720575940617813814	720575940495575029	nan	nan	nan	nan
8866	720575940596072119	1	720575940617813814	720575940596072119	nan	nan	nan	nan
8867	720575940612848849	1	720575940617813814	720575940612848849	T2	acetylcholine	optic	ME>LO
8868	720575940527211119	1	720575940617813814	720575940527211119	nan	nan	nan	nan
8869	720575940502467468	1	720575940617813814	720575940502467468	nan	nan	nan	nan
8870	720575940599715353	1	720575940617813814	720575940599715353	nan	nan	nan	nan
8871	720575940502474636	1	720575940617813814	720575940502474636	nan	nan	nan	nan
8872	720575940502475148	1	720575940617813814	720575940502475148	nan	nan	nan	nan
8873	720575940623740771	1	720575940617813814	720575940623740771	CB3854	gaba	optic	ME
8874	720575940576849851	1	720575940617813814	720575940576849851	nan	nan	nan	nan
8875	720575940608684402	1	720575940617813814	720575940608684402	nan	nan	nan	nan
8876	720575940638344026	1	720575940617813814	720575940638344026	L4	acetylcholine	optic	LA>ME
8877	720575940603995060	1	720575940617813814	720575940603995060	nan	nan	nan	nan
8878	720575940562613525	1	720575940617813814	720575940562613525	nan	nan	nan	nan
8879	720575940603995316	1	720575940617813814	720575940603995316	nan	nan	nan	nan
8880	720575940603995828	1	720575940617813814	720575940603995828	nan	nan	nan	nan
8881	720575940622913893	1	720575940617813814	720575940622913893	nan	nan	nan	nan
8882	720575940527193711	1	720575940617813814	720575940527193711	nan	nan	nan	nan
8883	720575940527202671	1	720575940617813814	720575940527202671	nan	nan	nan	nan
8884	720575940562617365	1	720575940617813814	720575940562617365	nan	nan	nan	nan
8885	720575940631083053	1	720575940617813814	720575940631083053	MTe01	acetylcholine	visual_projection	nan
8886	720575940612648817	35	720575940619055444	720575940612648817	L2	acetylcholine	optic	LA>ME
8887	720575940618538565	20	720575940619055444	720575940618538565	L5	acetylcholine	optic	LA>ME
8888	720575940613513842	19	720575940619055444	720575940613513842	L1	gaba	optic	LA>ME
8889	720575940623560328	13	720575940619055444	720575940623560328	L4	acetylcholine	optic	LA>ME
8890	720575940616599362	11	720575940619055444	720575940616599362	Dm9	acetylcholine	optic	ME
8891	720575940614329410	5	720575940619055444	720575940614329410	Tm1	acetylcholine	optic	ME>LO
8892	720575940652611062	5	720575940619055444	720575940652611062	L3	acetylcholine	optic	LA>ME
8893	720575940436543069	4	720575940619055444	720575940436543069	nan	nan	nan	nan
8894	720575940629337418	4	720575940619055444	720575940629337418	T1	gaba	optic	ME>LA
8895	720575940538364554	3	720575940619055444	720575940538364554	nan	nan	nan	nan
8896	720575940538361738	3	720575940619055444	720575940538361738	nan	nan	nan	nan
8897	720575940615175885	3	720575940619055444	720575940615175885	nan	nan	nan	nan
8898	720575940620061086	3	720575940619055444	720575940620061086	Am	gaba	optic	LA
8899	720575940538368650	3	720575940619055444	720575940538368650	nan	nan	nan	nan
8900	720575940643988128	2	720575940619055444	720575940643988128	Mi4	gaba	optic	ME
8901	720575940436541789	2	720575940619055444	720575940436541789	nan	nan	nan	nan
8902	720575940478804563	2	720575940619055444	720575940478804563	nan	nan	nan	nan
8903	720575940550035027	2	720575940619055444	720575940550035027	nan	nan	nan	nan
8904	720575940618176315	2	720575940619055444	720575940618176315	L4	acetylcholine	optic	LA>ME
8905	720575940478796627	2	720575940619055444	720575940478796627	nan	nan	nan	nan
8906	720575940545121935	2	720575940619055444	720575940545121935	nan	nan	nan	nan
8907	720575940595298418	2	720575940619055444	720575940595298418	nan	nan	nan	nan
8908	720575940538371722	2	720575940619055444	720575940538371722	nan	nan	nan	nan
8909	720575940606081081	2	720575940619055444	720575940606081081	nan	nan	nan	nan
8910	720575940436564061	2	720575940619055444	720575940436564061	nan	nan	nan	nan
8911	720575940624328167	2	720575940619055444	720575940624328167	Mi1	acetylcholine	optic	ME
8912	720575940625701680	2	720575940619055444	720575940625701680	Mi14	glutamate	optic	ME
8913	720575940625662451	1	720575940619055444	720575940625662451	R1-6	acetylcholine	sensory	visual
8914	720575940615451646	1	720575940619055444	720575940615451646	Am	acetylcholine	optic	LA
8915	720575940609141927	1	720575940619055444	720575940609141927	nan	nan	nan	nan
8916	720575940636648590	1	720575940619055444	720575940636648590	T4b	acetylcholine	optic	ME>LOP
8917	720575940503718573	1	720575940619055444	720575940503718573	nan	nan	nan	nan
8918	720575940636140639	1	720575940619055444	720575940636140639	Am	acetylcholine	optic	LA
8919	720575940621362241	1	720575940619055444	720575940621362241	C3	gaba	optic	ME>LA
8920	720575940598131863	1	720575940619055444	720575940598131863	nan	nan	nan	nan
8921	720575940622310938	1	720575940619055444	720575940622310938	Mi4	gaba	optic	ME
8922	720575940501082051	1	720575940619055444	720575940501082051	nan	nan	nan	nan
8923	720575940536532433	1	720575940619055444	720575940536532433	nan	nan	nan	nan
8924	720575940536535249	1	720575940619055444	720575940536535249	nan	nan	nan	nan
8925	720575940491142964	1	720575940619055444	720575940491142964	nan	nan	nan	nan
8926	720575940614543569	1	720575940619055444	720575940614543569	Tm3	acetylcholine	optic	ME>LO
8927	720575940629545115	1	720575940619055444	720575940629545115	Lawf2	acetylcholine	optic	ME>LA
8928	720575940606836577	1	720575940619055444	720575940606836577	nan	nan	nan	nan
8929	720575940462827753	1	720575940619055444	720575940462827753	nan	nan	nan	nan
8930	720575940477338281	1	720575940619055444	720575940477338281	nan	nan	nan	nan
8931	720575940618278996	1	720575940619055444	720575940618278996	L4	acetylcholine	optic	LA>ME
8932	720575940617394381	1	720575940619055444	720575940617394381	nan	nan	nan	nan
8933	720575940436542813	1	720575940619055444	720575940436542813	nan	nan	nan	nan
8934	720575940538365578	1	720575940619055444	720575940538365578	nan	nan	nan	nan
8935	720575940538363786	1	720575940619055444	720575940538363786	nan	nan	nan	nan
8936	720575940616505973	1	720575940619055444	720575940616505973	Mi4	gaba	optic	ME
8937	720575940614148527	1	720575940619055444	720575940614148527	T2	acetylcholine	optic	ME>LO
8938	720575940609142695	1	720575940619055444	720575940609142695	nan	nan	nan	nan
8939	720575940550033491	1	720575940619055444	720575940550033491	nan	nan	nan	nan
8940	720575940601975418	1	720575940619055444	720575940601975418	nan	nan	nan	nan
8941	720575940478811731	1	720575940619055444	720575940478811731	nan	nan	nan	nan
8942	720575940504383293	1	720575940619055444	720575940504383293	nan	nan	nan	nan
8943	720575940632871737	42	720575940618748445	720575940632871737	L2	acetylcholine	optic	LA>ME
8944	720575940630285051	38	720575940618748445	720575940630285051	L5	acetylcholine	optic	LA>ME
8945	720575940614959144	29	720575940618748445	720575940614959144	L1	glutamate	optic	LA>ME
8946	720575940623959787	9	720575940618748445	720575940623959787	Tm1	acetylcholine	optic	ME>LO
8947	720575940628544828	9	720575940618748445	720575940628544828	Mi1	acetylcholine	optic	ME
8948	720575940625276489	7	720575940618748445	720575940625276489	nan	nan	nan	nan
8949	720575940627024677	7	720575940618748445	720575940627024677	Am	gaba	optic	LA
8950	720575940639130345	5	720575940618748445	720575940639130345	Dm9	acetylcholine	optic	ME
8951	720575940613948679	5	720575940618748445	720575940613948679	nan	nan	nan	nan
8952	720575940614066439	4	720575940618748445	720575940614066439	nan	nan	nan	nan
8953	720575940617301691	3	720575940618748445	720575940617301691	Am	gaba	optic	LA
8954	720575940640830883	3	720575940618748445	720575940640830883	Am	gaba	optic	LA
8955	720575940611223721	3	720575940618748445	720575940611223721	nan	nan	nan	nan
8956	720575940617004486	3	720575940618748445	720575940617004486	Am	gaba	optic	LA
8957	720575940636741518	3	720575940618748445	720575940636741518	Tm12	acetylcholine	optic	ME>LO
8958	720575940575324113	3	720575940618748445	720575940575324113	nan	nan	nan	nan
8959	720575940622048425	3	720575940618748445	720575940622048425	Mi4	gaba	optic	ME
8960	720575940626782857	3	720575940618748445	720575940626782857	nan	nan	nan	nan
8961	720575940633631955	3	720575940618748445	720575940633631955	Mi15	acetylcholine	optic	ME
8962	720575940575338449	3	720575940618748445	720575940575338449	nan	nan	nan	nan
8963	720575940612781491	3	720575940618748445	720575940612781491	nan	nan	nan	nan
8964	720575940582395711	2	720575940618748445	720575940582395711	nan	nan	nan	nan
8965	720575940611281577	2	720575940618748445	720575940611281577	nan	nan	nan	nan
8966	720575940578227545	2	720575940618748445	720575940578227545	nan	nan	nan	nan
8967	720575940611281833	2	720575940618748445	720575940611281833	nan	nan	nan	nan
8968	720575940471720716	2	720575940618748445	720575940471720716	nan	nan	nan	nan
8969	720575940631843858	2	720575940618748445	720575940631843858	T1	acetylcholine	optic	ME>LA
8970	720575940589825054	2	720575940618748445	720575940589825054	nan	nan	nan	nan
8971	720575940588078458	2	720575940618748445	720575940588078458	nan	nan	nan	nan
8972	720575940623069208	2	720575940618748445	720575940623069208	Tm9	acetylcholine	optic	ME>LO
8973	720575940612684426	2	720575940618748445	720575940612684426	nan	nan	nan	nan
8974	720575940591189501	2	720575940618748445	720575940591189501	nan	nan	nan	nan
8975	720575940614220295	2	720575940618748445	720575940614220295	nan	nan	nan	nan
