	presynaptic_ID	counts	postsynaptic_ID	partner_ID	name	top_nt	super_class	cell_class
0	720575940611509198	60	720575940605894833	720575940611509198	L1	glutamate	optic	LA>ME
1	720575940637943920	11	720575940605894833	720575940637943920	Lawf2	acetylcholine	optic	ME>LA
2	720575940632409903	11	720575940605894833	720575940632409903	L3	acetylcholine	optic	LA>ME
3	720575940612976497	10	720575940605894833	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
4	720575940630407751	10	720575940605894833	720575940630407751	Mi1	acetylcholine	optic	ME
5	720575940632434221	9	720575940605894833	720575940632434221	Tm2	acetylcholine	optic	ME>LO
6	720575940626044942	7	720575940605894833	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
7	720575940611599458	5	720575940605894833	720575940611599458	Mi15	acetylcholine	optic	ME
8	720575940621825407	5	720575940605894833	720575940621825407	C2	gaba	optic	ME>LA
9	720575940622676092	5	720575940605894833	720575940622676092	CB3836	acetylcholine	optic	ME>LO
10	720575940629632759	5	720575940605894833	720575940629632759	L5	acetylcholine	optic	LA>ME
11	720575940612219761	5	720575940605894833	720575940612219761	Tm4	acetylcholine	optic	ME>LO
12	720575940623890685	5	720575940605894833	720575940623890685	T4a	acetylcholine	optic	ME>LOP
13	720575940620730154	3	720575940605894833	720575940620730154	nan	nan	nan	nan
14	720575940630084060	3	720575940605894833	720575940630084060	T4a	acetylcholine	optic	ME>LOP
15	720575940629485584	3	720575940605894833	720575940629485584	CB3847	gaba	optic	ME
16	720575940627983336	3	720575940605894833	720575940627983336	L5	acetylcholine	optic	LA>ME
17	720575940635419060	3	720575940605894833	720575940635419060	Tm4	acetylcholine	optic	ME>LO
18	720575940621573473	3	720575940605894833	720575940621573473	Mi9	glutamate	optic	ME
19	720575940628038808	3	720575940605894833	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
20	720575940626024496	3	720575940605894833	720575940626024496	L2	acetylcholine	optic	LA>ME
21	720575940621984892	3	720575940605894833	720575940621984892	Mi13	gaba	optic	ME
22	720575940628878791	3	720575940605894833	720575940628878791	Lawf2	acetylcholine	optic	ME>LA
23	720575940614125822	2	720575940605894833	720575940614125822	Tm4	acetylcholine	optic	ME>LO
24	720575940469941713	2	720575940605894833	720575940469941713	nan	nan	nan	nan
25	720575940624793863	2	720575940605894833	720575940624793863	CB3824	gaba	optic	ME.LO
26	720575940630344300	2	720575940605894833	720575940630344300	Tm4	acetylcholine	optic	ME>LO
27	720575940624564553	2	720575940605894833	720575940624564553	Lawf2	acetylcholine	optic	ME>LA
28	720575940619250334	2	720575940605894833	720575940619250334	Tm1	acetylcholine	optic	ME>LO
29	720575940608990136	2	720575940605894833	720575940608990136	nan	nan	nan	nan
30	720575940615007399	2	720575940605894833	720575940615007399	L4	acetylcholine	optic	LA>ME
31	720575940633160418	2	720575940605894833	720575940633160418	Tm2	acetylcholine	optic	ME>LO
32	720575940644360136	2	720575940605894833	720575940644360136	Dm10	gaba	optic	ME
33	720575940619944283	1	720575940605894833	720575940619944283	CB3824	gaba	optic	ME.LO
34	720575940601538476	1	720575940605894833	720575940601538476	nan	nan	nan	nan
35	720575940612119258	1	720575940605894833	720575940612119258	Tm2	acetylcholine	optic	ME>LO
36	720575940625678948	1	720575940605894833	720575940625678948	TmYem1	acetylcholine	optic	ME>LO.LOP
37	720575940609791325	1	720575940605894833	720575940609791325	nan	nan	nan	nan
38	720575940627762179	1	720575940605894833	720575940627762179	T4b	acetylcholine	optic	ME>LOP
39	720575940457381084	1	720575940605894833	720575940457381084	nan	nan	nan	nan
40	720575940621806113	1	720575940605894833	720575940621806113	Tm4	acetylcholine	optic	ME>LO
41	720575940623564267	1	720575940605894833	720575940623564267	Pm2	gaba	optic	ME
42	720575940632333103	1	720575940605894833	720575940632333103	Tm3	acetylcholine	optic	ME>LO
43	720575940622912915	1	720575940605894833	720575940622912915	Lawf1	acetylcholine	optic	ME>LA
44	720575940640270976	1	720575940605894833	720575940640270976	Tm1	acetylcholine	optic	ME>LO
45	720575940430737455	1	720575940605894833	720575940430737455	nan	nan	nan	nan
46	720575940599829271	1	720575940605894833	720575940599829271	nan	nan	nan	nan
47	720575940639805555	1	720575940605894833	720575940639805555	Mi14	glutamate	optic	ME
48	720575940630705995	1	720575940605894833	720575940630705995	T4a	acetylcholine	optic	ME>LOP
49	720575940613117554	1	720575940605894833	720575940613117554	Mi9	glutamate	optic	ME
50	720575940605803744	1	720575940605894833	720575940605803744	T4a	acetylcholine	optic	ME>LOP
51	720575940631619944	1	720575940605894833	720575940631619944	Pm2	gaba	optic	ME
52	720575940604584672	1	720575940605894833	720575940604584672	L5	acetylcholine	optic	LA>ME
53	720575940628572521	1	720575940605894833	720575940628572521	T2a	acetylcholine	optic	ME>LO
54	720575940604019443	1	720575940605894833	720575940604019443	nan	nan	nan	nan
55	720575940635535608	1	720575940605894833	720575940635535608	Pm4	gaba	optic	ME
56	720575940623654069	1	720575940605894833	720575940623654069	Mi4	gaba	optic	ME
57	720575940632777320	1	720575940605894833	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
58	720575940626740093	1	720575940605894833	720575940626740093	Tm2	acetylcholine	optic	ME>LO
59	720575940630439106	1	720575940605894833	720575940630439106	TmY15	gaba	optic	ME>LO.LOP
60	720575940616405471	1	720575940605894833	720575940616405471	TmY14	glutamate	visual_projection	nan
61	720575940625629332	1	720575940605894833	720575940625629332	CB3847	gaba	optic	ME
62	720575940617654365	1	720575940605894833	720575940617654365	Tm3	acetylcholine	optic	ME>LO
63	720575940630838646	1	720575940605894833	720575940630838646	Tm2	acetylcholine	optic	ME>LO
64	720575940628150519	1	720575940605894833	720575940628150519	Dm15	glutamate	optic	ME
65	720575940621084970	1	720575940605894833	720575940621084970	nan	nan	nan	nan
66	720575940612940913	1	720575940605894833	720575940612940913	CB3851	glutamate	optic	ME>LO
67	720575940545588786	1	720575940605894833	720575940545588786	nan	nan	nan	nan
68	720575940627617798	1	720575940605894833	720575940627617798	TmY14	glutamate	visual_projection	nan
69	720575940640399987	56	720575940605796542	720575940640399987	L1	gaba	optic	LA>ME
70	720575940632451944	23	720575940605796542	720575940632451944	L5	acetylcholine	optic	LA>ME
71	720575940623220957	20	720575940605796542	720575940623220957	L2	acetylcholine	optic	LA>ME
72	720575940639258200	12	720575940605796542	720575940639258200	Mi1	acetylcholine	optic	ME
73	720575940628241169	11	720575940605796542	720575940628241169	nan	nan	nan	nan
74	720575940628430248	11	720575940605796542	720575940628430248	L1	gaba	optic	LA>ME
75	720575940637959770	8	720575940605796542	720575940637959770	T4a	acetylcholine	optic	ME>LOP
76	720575940626916380	7	720575940605796542	720575940626916380	Lawf2	acetylcholine	optic	ME>LA
77	720575940628038808	6	720575940605796542	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
78	720575940625770644	6	720575940605796542	720575940625770644	Tm2	acetylcholine	optic	ME>LO
79	720575940623097121	6	720575940605796542	720575940623097121	L3	acetylcholine	optic	LA>ME
80	720575940632347463	6	720575940605796542	720575940632347463	Mi4	gaba	optic	ME
81	720575940624403850	5	720575940605796542	720575940624403850	C2	gaba	optic	ME>LA
82	720575940625218377	5	720575940605796542	720575940625218377	Lawf2	acetylcholine	optic	ME>LA
83	720575940623904611	4	720575940605796542	720575940623904611	Dm1	gaba	optic	ME
84	720575940648637060	3	720575940605796542	720575940648637060	CB3836	acetylcholine	optic	ME>LO
85	720575940637707098	3	720575940605796542	720575940637707098	T4a	acetylcholine	optic	ME>LOP
86	720575940638478569	3	720575940605796542	720575940638478569	Lawf2	acetylcholine	optic	ME>LA
87	720575940599371221	3	720575940605796542	720575940599371221	nan	nan	nan	nan
88	720575940625525740	2	720575940605796542	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
89	720575940511728914	2	720575940605796542	720575940511728914	nan	nan	nan	nan
90	720575940635066475	2	720575940605796542	720575940635066475	Tm4	acetylcholine	optic	ME>LO
91	720575940620765888	2	720575940605796542	720575940620765888	TmY5a	glutamate	optic	ME>LO.LOP
92	720575940611419512	2	720575940605796542	720575940611419512	Tm4	acetylcholine	optic	ME>LO
93	720575940624819785	2	720575940605796542	720575940624819785	C3	gaba	optic	ME>LA
94	720575940638038342	2	720575940605796542	720575940638038342	TmY14	glutamate	visual_projection	nan
95	720575940624868024	2	720575940605796542	720575940624868024	L2	acetylcholine	optic	LA>ME
96	720575940614486782	2	720575940605796542	720575940614486782	Mi1	acetylcholine	optic	ME
97	720575940619712049	2	720575940605796542	720575940619712049	Tm3	acetylcholine	optic	ME>LO
98	720575940617963476	2	720575940605796542	720575940617963476	nan	nan	nan	nan
99	720575940632777320	2	720575940605796542	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
100	720575940633289517	2	720575940605796542	720575940633289517	T1	acetylcholine	optic	ME>LA
101	720575940656063905	2	720575940605796542	720575940656063905	Dm6	gaba	optic	ME
102	720575940626612228	2	720575940605796542	720575940626612228	Tm4	acetylcholine	optic	ME>LO
103	720575940612976497	2	720575940605796542	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
104	720575940629476081	2	720575940605796542	720575940629476081	Dm1	gaba	optic	ME
105	720575940619790165	1	720575940605796542	720575940619790165	Mi14	glutamate	optic	ME
106	720575940612993208	1	720575940605796542	720575940612993208	nan	nan	nan	nan
107	720575940605833062	1	720575940605796542	720575940605833062	T4b	acetylcholine	optic	ME>LOP
108	720575940609189543	1	720575940605796542	720575940609189543	nan	nan	nan	nan
109	720575940599435477	1	720575940605796542	720575940599435477	nan	nan	nan	nan
110	720575940616599362	1	720575940605796542	720575940616599362	Dm9	acetylcholine	optic	ME
111	720575940602861984	1	720575940605796542	720575940602861984	nan	nan	nan	nan
112	720575940617368925	1	720575940605796542	720575940617368925	Tm1	acetylcholine	optic	ME>LO
113	720575940631154476	1	720575940605796542	720575940631154476	nan	nan	nan	nan
114	720575940621714345	1	720575940605796542	720575940621714345	Tm2	acetylcholine	optic	ME>LO
115	720575940608943660	1	720575940605796542	720575940608943660	nan	nan	nan	nan
116	720575940627996285	1	720575940605796542	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
117	720575940617433371	1	720575940605796542	720575940617433371	Tm2	acetylcholine	optic	ME>LO
118	720575940635766896	1	720575940605796542	720575940635766896	T2	acetylcholine	optic	ME>LO
119	720575940618697506	1	720575940605796542	720575940618697506	Mi1	acetylcholine	optic	ME
120	720575940630229760	1	720575940605796542	720575940630229760	Tm4	acetylcholine	optic	ME>LO
121	720575940616483131	1	720575940605796542	720575940616483131	Tm1	acetylcholine	optic	ME>LO
122	720575940599364309	1	720575940605796542	720575940599364309	nan	nan	nan	nan
123	720575940611685489	1	720575940605796542	720575940611685489	Mi1	acetylcholine	optic	ME
124	720575940628853160	1	720575940605796542	720575940628853160	TmY14	glutamate	visual_projection	nan
125	720575940620075284	1	720575940605796542	720575940620075284	TmY3	acetylcholine	optic	ME>LO.LOP
126	720575940620854766	1	720575940605796542	720575940620854766	Tm20	acetylcholine	optic	ME>LO
127	720575940625635292	1	720575940605796542	720575940625635292	nan	nan	nan	nan
128	720575940623178189	1	720575940605796542	720575940623178189	T4a	acetylcholine	optic	ME>LOP
129	720575940614391038	1	720575940605796542	720575940614391038	L4	acetylcholine	optic	LA>ME
130	720575940626403917	1	720575940605796542	720575940626403917	CB0592	acetylcholine	optic	bilateral
131	720575940622993131	1	720575940605796542	720575940622993131	Tm3	acetylcholine	optic	ME>LO
132	720575940647457412	1	720575940605796542	720575940647457412	Tm20	acetylcholine	optic	ME>LO
133	720575940641400016	1	720575940605796542	720575940641400016	CB3836	acetylcholine	optic	ME>LO
134	720575940612970901	1	720575940605796542	720575940612970901	Mi13	gaba	optic	ME
135	720575940437557822	1	720575940605796542	720575940437557822	nan	nan	nan	nan
136	720575940614123491	13	720575940604476774	720575940614123491	L1	glutamate	optic	LA>ME
137	720575940632777320	9	720575940604476774	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
138	720575940620727489	9	720575940604476774	720575940620727489	L5	acetylcholine	optic	LA>ME
139	720575940610708600	9	720575940604476774	720575940610708600	L3	acetylcholine	optic	LA>ME
140	720575940628038808	8	720575940604476774	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
141	720575940617630301	8	720575940604476774	720575940617630301	L2	acetylcholine	optic	LA>ME
142	720575940614448059	6	720575940604476774	720575940614448059	Mi1	acetylcholine	optic	ME
143	720575940626979621	6	720575940604476774	720575940626979621	CT1	gaba	optic	ME>LO
144	720575940623278630	6	720575940604476774	720575940623278630	T4a	acetylcholine	optic	ME>LOP
145	720575940628123633	6	720575940604476774	720575940628123633	nan	nan	nan	nan
146	720575940623197976	4	720575940604476774	720575940623197976	Tm2	acetylcholine	optic	ME>LO
147	720575940618069563	4	720575940604476774	720575940618069563	CB3824	gaba	optic	ME.LO
148	720575940612990486	4	720575940604476774	720575940612990486	Tm2	acetylcholine	optic	ME>LO
149	720575940625621808	3	720575940604476774	720575940625621808	Tm20	acetylcholine	optic	ME>LO
150	720575940624300471	3	720575940604476774	720575940624300471	Tm1	acetylcholine	optic	ME>LO
151	720575940606410174	3	720575940604476774	720575940606410174	CB3836	acetylcholine	optic	ME>LO
152	720575940639461504	3	720575940604476774	720575940639461504	TmY14	glutamate	visual_projection	nan
153	720575940614271903	3	720575940604476774	720575940614271903	Tm4	acetylcholine	optic	ME>LO
154	720575940625525740	2	720575940604476774	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
155	720575940624265511	2	720575940604476774	720575940624265511	TmY14	glutamate	visual_projection	nan
156	720575940641438453	2	720575940604476774	720575940641438453	L5	acetylcholine	optic	LA>ME
157	720575940627255226	2	720575940604476774	720575940627255226	CB3818	glutamate	optic	ME.LO
158	720575940626044942	2	720575940604476774	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
159	720575940646061678	2	720575940604476774	720575940646061678	Dm1	glutamate	optic	ME
160	720575940620636075	2	720575940604476774	720575940620636075	Tm4	acetylcholine	optic	ME>LO
161	720575940606513342	2	720575940604476774	720575940606513342	Mi1	acetylcholine	optic	ME
162	720575940625458411	1	720575940604476774	720575940625458411	Pm2	gaba	optic	ME
163	720575940605389484	1	720575940604476774	720575940605389484	L5	acetylcholine	optic	LA>ME
164	720575940616817822	1	720575940604476774	720575940616817822	Dm11	glutamate	optic	ME
165	720575940630267035	1	720575940604476774	720575940630267035	Tm4	acetylcholine	optic	ME>LO
166	720575940628125948	1	720575940604476774	720575940628125948	C3	gaba	optic	ME>LA
167	720575940620017937	1	720575940604476774	720575940620017937	Mi9	glutamate	optic	ME
168	720575940579069245	1	720575940604476774	720575940579069245	nan	nan	nan	nan
169	720575940617971473	1	720575940604476774	720575940617971473	nan	nan	nan	nan
170	720575940383032854	1	720575940604476774	720575940383032854	nan	nan	nan	nan
171	720575940608321410	1	720575940604476774	720575940608321410	Pm1	gaba	optic	ME
172	720575940613961634	1	720575940604476774	720575940613961634	TmY14	glutamate	visual_projection	nan
173	720575940584445439	1	720575940604476774	720575940584445439	nan	nan	nan	nan
174	720575940627395345	1	720575940604476774	720575940627395345	Mi1	acetylcholine	optic	ME
175	720575940621449654	1	720575940604476774	720575940621449654	Tm3	acetylcholine	optic	ME>LO
176	720575940631395128	1	720575940604476774	720575940631395128	Tm2	acetylcholine	optic	ME>LO
177	720575940622372301	1	720575940604476774	720575940622372301	T4b	acetylcholine	optic	ME>LOP
178	720575940621819227	1	720575940604476774	720575940621819227	CB3824	gaba	optic	ME.LO
179	720575940616845941	1	720575940604476774	720575940616845941	Mi4	gaba	optic	ME
180	720575940618275857	1	720575940604476774	720575940618275857	nan	nan	nan	nan
181	720575940631146026	1	720575940604476774	720575940631146026	Tm1	acetylcholine	optic	ME>LO
182	720575940607197826	1	720575940604476774	720575940607197826	T4a	acetylcholine	optic	ME>LOP
183	720575940620844141	1	720575940604476774	720575940620844141	Mi15	glutamate	optic	ME
184	720575940591661845	1	720575940604476774	720575940591661845	nan	nan	nan	nan
185	720575940621854540	1	720575940604476774	720575940621854540	L5	acetylcholine	optic	LA>ME
186	720575940622513481	33	720575940605469286	720575940622513481	L1	gaba	optic	LA>ME
187	720575940620971644	22	720575940605469286	720575940620971644	L5	acetylcholine	optic	LA>ME
188	720575940622490381	19	720575940605469286	720575940622490381	Mi1	acetylcholine	optic	ME
189	720575940628038808	14	720575940605469286	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
190	720575940612976497	13	720575940605469286	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
191	720575940617270621	11	720575940605469286	720575940617270621	T4a	acetylcholine	optic	ME>LOP
192	720575940627996285	11	720575940605469286	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
193	720575940637519757	9	720575940605469286	720575940637519757	T4a	acetylcholine	optic	ME>LOP
194	720575940621622652	8	720575940605469286	720575940621622652	Tm2	acetylcholine	optic	ME>LO
195	720575940635185315	7	720575940605469286	720575940635185315	L5	acetylcholine	optic	LA>ME
196	720575940626044942	7	720575940605469286	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
197	720575940638490714	6	720575940605469286	720575940638490714	L3	acetylcholine	optic	LA>ME
198	720575940633359187	6	720575940605469286	720575940633359187	Tm4	acetylcholine	optic	ME>LO
199	720575940624989447	5	720575940605469286	720575940624989447	Lawf2	acetylcholine	optic	ME>LA
200	720575940636918391	5	720575940605469286	720575940636918391	Lawf2	acetylcholine	optic	ME>LA
201	720575940611189375	4	720575940605469286	720575940611189375	nan	nan	nan	nan
202	720575940621716463	3	720575940605469286	720575940621716463	Tm16	acetylcholine	optic	ME>LO
203	720575940640452059	3	720575940605469286	720575940640452059	Tm2	acetylcholine	optic	ME>LO
204	720575940617670401	3	720575940605469286	720575940617670401	T2	acetylcholine	optic	ME>LO
205	720575940631796537	3	720575940605469286	720575940631796537	Mi9	glutamate	optic	ME
206	720575940618470996	2	720575940605469286	720575940618470996	L2	acetylcholine	optic	LA>ME
207	720575940652662262	2	720575940605469286	720575940652662262	Tm4	acetylcholine	optic	ME>LO
208	720575940629752655	2	720575940605469286	720575940629752655	CB3824	gaba	optic	ME.LO
209	720575940624070953	2	720575940605469286	720575940624070953	Dm1	gaba	optic	ME
210	720575940637823834	2	720575940605469286	720575940637823834	T4c	acetylcholine	optic	ME>LOP
211	720575940629545371	2	720575940605469286	720575940629545371	Lawf2	acetylcholine	optic	ME>LA
212	720575940621346147	2	720575940605469286	720575940621346147	L4	acetylcholine	optic	LA>ME
213	720575940627494745	2	720575940605469286	720575940627494745	CB3836	acetylcholine	optic	ME>LO
214	720575940632068815	2	720575940605469286	720575940632068815	CB3818	glutamate	optic	ME.LO
215	720575940609716442	1	720575940605469286	720575940609716442	nan	nan	nan	nan
216	720575940609729289	1	720575940605469286	720575940609729289	Dm9	acetylcholine	optic	ME
217	720575940635088564	1	720575940605469286	720575940635088564	Mi13	glutamate	optic	ME
218	720575940636880361	1	720575940605469286	720575940636880361	TmY9	acetylcholine	optic	ME>LO.LOP
219	720575940626979621	1	720575940605469286	720575940626979621	CT1	gaba	optic	ME>LO
220	720575940604818144	1	720575940605469286	720575940604818144	Tm4	acetylcholine	optic	ME>LO
221	720575940618931229	1	720575940605469286	720575940618931229	Mi1	acetylcholine	optic	ME
222	720575940627052681	1	720575940605469286	720575940627052681	Tm4	acetylcholine	optic	ME>LO
223	720575940634638562	1	720575940605469286	720575940634638562	Dm17	glutamate	optic	ME
224	720575940637566030	1	720575940605469286	720575940637566030	L4	acetylcholine	optic	LA>ME
225	720575940618290077	1	720575940605469286	720575940618290077	Tm4	acetylcholine	optic	ME>LO
226	720575940445021818	1	720575940605469286	720575940445021818	nan	nan	nan	nan
227	720575940628393988	1	720575940605469286	720575940628393988	Tm3	acetylcholine	optic	ME>LO
228	720575940603308531	1	720575940605469286	720575940603308531	nan	nan	nan	nan
229	720575940581061636	1	720575940605469286	720575940581061636	nan	nan	nan	nan
230	720575940620646849	1	720575940605469286	720575940620646849	Tm3	acetylcholine	optic	ME>LO
231	720575940653553654	1	720575940605469286	720575940653553654	CB3847	gaba	optic	ME
232	720575940623733709	1	720575940605469286	720575940623733709	T1	acetylcholine	optic	ME>LA
233	720575940627304104	1	720575940605469286	720575940627304104	TmY9	acetylcholine	optic	ME>LO.LOP
234	720575940625702670	1	720575940605469286	720575940625702670	TmY15	gaba	optic	ME>LO.LOP
235	720575940625824100	1	720575940605469286	720575940625824100	Tm1	acetylcholine	optic	ME>LO
236	720575940624724204	1	720575940605469286	720575940624724204	Tm4	acetylcholine	optic	ME>LO
237	720575940628071491	1	720575940605469286	720575940628071491	nan	nan	nan	nan
238	720575940607104218	1	720575940605469286	720575940607104218	nan	nan	nan	nan
239	720575940621680481	1	720575940605469286	720575940621680481	R8	gaba	sensory	visual
240	720575940639970749	1	720575940605469286	720575940639970749	Lawf1	acetylcholine	optic	ME>LA
241	720575940618338260	1	720575940605469286	720575940618338260	Mi1	acetylcholine	optic	ME
242	720575940559734129	1	720575940605469286	720575940559734129	nan	nan	nan	nan
243	720575940632777320	1	720575940605469286	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
244	720575940617682689	1	720575940605469286	720575940617682689	Mi15	acetylcholine	optic	ME
245	720575940611758741	37	720575940605174304	720575940611758741	L1	glutamate	optic	LA>ME
246	720575940628038808	17	720575940605174304	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
247	720575940632777320	10	720575940605174304	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
248	720575940628063208	7	720575940605174304	720575940628063208	L5	acetylcholine	optic	LA>ME
249	720575940628156041	5	720575940605174304	720575940628156041	Lawf2	acetylcholine	optic	ME>LA
250	720575940617128377	5	720575940605174304	720575940617128377	T4a	acetylcholine	optic	ME>LOP
251	720575940625525740	4	720575940605174304	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
252	720575940632224908	4	720575940605174304	720575940632224908	C2	acetylcholine	optic	ME>LA
253	720575940624840974	4	720575940605174304	720575940624840974	Tm2	acetylcholine	optic	ME>LO
254	720575940608363531	3	720575940605174304	720575940608363531	T4a	acetylcholine	optic	ME>LOP
255	720575940620963920	3	720575940605174304	720575940620963920	Lawf2	acetylcholine	optic	ME>LA
256	720575940615557682	3	720575940605174304	720575940615557682	CB3836	acetylcholine	optic	ME>LO
257	720575940626403917	3	720575940605174304	720575940626403917	CB0592	acetylcholine	optic	bilateral
258	720575940624061164	3	720575940605174304	720575940624061164	Lawf1	acetylcholine	optic	ME>LA
259	720575940617409083	2	720575940605174304	720575940617409083	L3	acetylcholine	optic	LA>ME
260	720575940616138333	2	720575940605174304	720575940616138333	TmY14	glutamate	visual_projection	nan
261	720575940625419412	2	720575940605174304	720575940625419412	Mi4	gaba	optic	ME
262	720575940615062056	2	720575940605174304	720575940615062056	nan	nan	nan	nan
263	720575940638102384	2	720575940605174304	720575940638102384	Mi1	acetylcholine	optic	ME
264	720575940647137844	2	720575940605174304	720575940647137844	L2	acetylcholine	optic	LA>ME
265	720575940612923955	2	720575940605174304	720575940612923955	Tm1	acetylcholine	optic	ME>LO
266	720575940661181825	1	720575940605174304	720575940661181825	nan	nan	nan	nan
267	720575940630285051	1	720575940605174304	720575940630285051	L5	acetylcholine	optic	LA>ME
268	720575940624092597	1	720575940605174304	720575940624092597	Dm8	glutamate	optic	ME
269	720575940614848977	1	720575940605174304	720575940614848977	Tm4	acetylcholine	optic	ME>LO
270	720575940626056487	1	720575940605174304	720575940626056487	nan	nan	nan	nan
271	720575940623820899	1	720575940605174304	720575940623820899	nan	nan	nan	nan
272	720575940609970642	1	720575940605174304	720575940609970642	Tm2	acetylcholine	optic	ME>LO
273	720575940623820643	1	720575940605174304	720575940623820643	Tm4	acetylcholine	optic	ME>LO
274	720575940588670147	1	720575940605174304	720575940588670147	nan	nan	nan	nan
275	720575940628606980	1	720575940605174304	720575940628606980	TmY15	gaba	optic	ME>LO.LOP
276	720575940637612260	1	720575940605174304	720575940637612260	T4b	acetylcholine	optic	ME>LOP
277	720575940639986228	1	720575940605174304	720575940639986228	nan	nan	nan	nan
278	720575940624279444	1	720575940605174304	720575940624279444	T4d	acetylcholine	optic	ME>LOP
279	720575940624007192	1	720575940605174304	720575940624007192	Pm2	gaba	optic	ME
280	720575940623608361	1	720575940605174304	720575940623608361	CB3824	gaba	optic	ME.LO
281	720575940622185654	1	720575940605174304	720575940622185654	L4	acetylcholine	optic	LA>ME
282	720575940624101158	1	720575940605174304	720575940624101158	Tm20	acetylcholine	optic	ME>LO
283	720575940617330772	65	720575940605544736	720575940617330772	L1	glutamate	optic	LA>ME
284	720575940630886135	14	720575940605544736	720575940630886135	L5	acetylcholine	optic	LA>ME
285	720575940626044942	10	720575940605544736	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
286	720575940623066392	10	720575940605544736	720575940623066392	T4a	acetylcholine	optic	ME>LOP
287	720575940637885043	9	720575940605544736	720575940637885043	Mi1	acetylcholine	optic	ME
288	720575940628038808	8	720575940605544736	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
289	720575940625525740	5	720575940605544736	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
290	720575940629986295	5	720575940605544736	720575940629986295	Mi9	glutamate	optic	ME
291	720575940624989447	4	720575940605544736	720575940624989447	Lawf2	acetylcholine	optic	ME>LA
292	720575940642461837	4	720575940605544736	720575940642461837	Tm4	acetylcholine	optic	ME>LO
293	720575940605763040	4	720575940605544736	720575940605763040	L3	acetylcholine	optic	LA>ME
294	720575940628708936	3	720575940605544736	720575940628708936	nan	nan	nan	nan
295	720575940610173304	3	720575940605544736	720575940610173304	Lawf2	acetylcholine	optic	ME>LA
296	720575940629580414	3	720575940605544736	720575940629580414	T4c	acetylcholine	optic	ME>LOP
297	720575940636065588	3	720575940605544736	720575940636065588	L2	acetylcholine	optic	LA>ME
298	720575940627218631	3	720575940605544736	720575940627218631	Tm3	acetylcholine	optic	ME>LO
299	720575940624338215	3	720575940605544736	720575940624338215	Tm20	acetylcholine	optic	ME>LO
300	720575940624542541	3	720575940605544736	720575940624542541	Mi4	gaba	optic	ME
301	720575940631094999	3	720575940605544736	720575940631094999	TmY14	glutamate	visual_projection	nan
302	720575940623151905	3	720575940605544736	720575940623151905	Pm2	gaba	optic	ME
303	720575940614035683	3	720575940605544736	720575940614035683	CB3824	gaba	optic	ME.LO
304	720575940621137135	3	720575940605544736	720575940621137135	nan	nan	nan	nan
305	720575940632777320	3	720575940605544736	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
306	720575940612976497	2	720575940605544736	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
307	720575940627709775	2	720575940605544736	720575940627709775	Tm2	acetylcholine	optic	ME>LO
308	720575940613609881	2	720575940605544736	720575940613609881	Mi15	acetylcholine	optic	ME
309	720575940434127304	2	720575940605544736	720575940434127304	nan	nan	nan	nan
310	720575940606011570	2	720575940605544736	720575940606011570	Tm2	acetylcholine	optic	ME>LO
311	720575940617730265	2	720575940605544736	720575940617730265	Lawf2	acetylcholine	optic	ME>LA
312	720575940622670836	2	720575940605544736	720575940622670836	TmY9	acetylcholine	optic	ME>LO.LOP
313	720575940612235889	2	720575940605544736	720575940612235889	TmY14	glutamate	visual_projection	nan
314	720575940627176452	2	720575940605544736	720575940627176452	Tm1	acetylcholine	optic	ME>LO
315	720575940631551852	1	720575940605544736	720575940631551852	Dm9	acetylcholine	optic	ME
316	720575940618623572	1	720575940605544736	720575940618623572	Tm4	acetylcholine	optic	ME>LO
317	720575940623738573	1	720575940605544736	720575940623738573	CB3833	acetylcholine	optic	ME>LO
